13381691; ;Лингвистика. Перевод и переводоведение
13390651; ;Социальная работа
13424804; ;Лингвистика. Перевод и переводоведение
13440545;https://vk.com/club13440545;немецкий
13497126; ;Лингвистика. Перевод и переводоведение
13548538; ;Лингвистика. Перевод и переводоведение
13571939; ;Природопользование
13573094; ;вуз
13588851; ;Инноватика
13626659; ;Лингвистика. Перевод и переводоведение
13631633;https://vk.com/deutschinischewsk;немецкий
13635489; ;культурология
13647537; ;Международные отношения
13673972; ;Лингвистика. Перевод и переводоведение
13687140; ;Организация работы с молодежью
13735181; ;Филология
13741335; ;история
13771138; ;Природопользование
13787339; ;Организация работы с молодежью
13805308; ;Лингвистика. Перевод и переводоведение
13814686;https://vk.com/club13814686;немецкий
13831441; ;Международные отношения
13853229; ;культурология
13879654; ;Физика
13890629; ;Социальная работа
13906275; ;Лингвистика. Перевод и переводоведение
13910032; ;геология
13955736; ;Лингвистика. Перевод и переводоведение
13957824; ;Природопользование
13962857; ;Инноватика
13963287; ;Социальная работа
14046658; ;Организация работы с молодежью
14073548; ;Физика
14161556; ;Филология
14177881; ;культурология
14186964; ;Литературное творчество
14213271; ;Лингвистика. Перевод и переводоведение
14216632; ;Организация работы с молодежью
14273164; ;Гидрометеорология
14282041; ;Физика
14360891; ;Лингвистика. Перевод и переводоведение
14377382; ;Филология
14389374; ;Гидрометеорология
14415577; ;Гидрометеорология
14428690; ;Философия
14434194;https://vk.com/club14434194;немецкий
14447090;https://vk.com/club14447090;немецкий
14448489; ;информатика
14455242; ;Реклама и связи с общественностью
14457175; ;Политология
14458840; ;Инноватика
14471973; ;Организация работы с молодежью
14491600; ;геология
14540783; ;Инноватика
14542184; ;Организация работы с молодежью
14547400; ;Природопользование
14555642; ;Лингвистика. Перевод и переводоведение
14571541; ;Международные отношения
14592957; ;Организация работы с молодежью
14599657; ;геология
14618703; ;Философия
14630571; ;Лингвистика. Перевод и переводоведение
14630697; ;Социальная работа
14632299; ;культурология
14633327; ;история
14660590;https://vk.com/club14660590;немецкий
14660994; ;Организация работы с молодежью
14676525; ;Социальная работа
14690813; ;Инноватика
14722936; ;Социальная работа
14734669; ;Международные отношения
14758677; ;Философия
14774866; ;Социальная работа
14813293; ;история
14852046; ;Лингвистика. Перевод и переводоведение
14864700; ;Лингвистика. Перевод и переводоведение
14864725;https://vk.com/club14864725;немецкий
14898862; ;Природопользование
14933274;https://vk.com/club14933274;немецкий
14967236; ;Литературное творчество
15017139; ;Лингвистика. Перевод и переводоведение
15045962; ;Лингвистика. Перевод и переводоведение
15053825; ;Социология
15080332; ;Организация работы с молодежью
15082000; ;Лингвистика. Перевод и переводоведение
15084191; ;Политология
15113794; ;Организация работы с молодежью
15151353; ;Физика
15151872; ;Реклама и связи с общественностью
15179823; ;Социальная работа
15212853; ;геология
15225133; ;химия
15237006; ;Организация работы с молодежью
15254809; ;Организация работы с молодежью
15259572; ;Природопользование
15288353;https://vk.com/club15288353;немецкий
15295934; ;Философия
15308874; ;Социальная работа
15328330; ;Управление качеством
15332913; ;Физика
15352146; ;Лингвистика. Перевод и переводоведение
15393770; ;учёба (курсы. программы. ЕГЭ)
15399085; ;Инноватика
15438402; ;Лингвистика. Перевод и переводоведение
15439410; ;Природопользование
15440794; ;Лингвистика. Перевод и переводоведение
15456571; ;Лингвистика. Перевод и переводоведение
15463375; ;Философия
15502653; ;Организация работы с молодежью
15517038; ;геология
15519045; ;культура
15524491; ;геология
15536394; ;Инноватика
15548461;https://vk.com/deutschderbina;немецкий
15593066; ;Лингвистика. Перевод и переводоведение
15605200; ;Организация работы с молодежью
15663501; ;Социальная работа
15668140; ;Реклама и связи с общественностью
15758626; ;Организация работы с молодежью
15778316;https://vk.com/club15778316;немецкий
15787787; ;иностранные языки
15789874; ;Организация работы с молодежью
15828469; ;Социальная работа
15844081; ;Организация работы с молодежью
15908995; ;Лингвистика. Перевод и переводоведение
15909838;https://vk.com/zentrum_fuer_deutsch;немецкий
15952588; ;Природопользование
15956248; ;иностранные языки
15964627; ;Лингвистика. Перевод и переводоведение
16031504; ;Лингвистика. Перевод и переводоведение
16032345;https://vk.com/club16032345;немецкий
16066842; ;Инноватика
16096221; ;Организация работы с молодежью
16108331; ;информатика
16111918; ;Организация работы с молодежью
16123937; ;иностранные языки
16132226; ;Лингвистика. Перевод и переводоведение
16167454; ;Организация работы с молодежью
16179236; ;Лингвистика. Перевод и переводоведение
16224794; ;Организация работы с молодежью
16243684; ;геология
16258615; ;Организация работы с молодежью
16296476; ;Природопользование
16297240; ;обществознание
16317278;https://vk.com/germanforstudents;немецкий
16318072; ;Философия
16360803; ;Социальная работа
16401328; ;Природопользование
16415137; ;Организация работы с молодежью
16435477; ;Инноватика
16444497; ;Лингвистика. Перевод и переводоведение
16454781; ;Физика
16464393; ;Лингвистика. Перевод и переводоведение
16480870; ;Социология
16512240; ;Физика
16540252; ;Социальная работа
16591892;https://vk.com/club16591892;немецкий
16595663; ;Гидрометеорология
16604170; ;Организация работы с молодежью
16625139; ;Социальная работа
16629511; ;Филология
16656732; ;Физика
16690091;https://vk.com/club16690091;немецкий
16690880; ;история
16748535; ;Литературное творчество
16760806; ;Организация работы с молодежью
16779859; ;иностранные языки
16787272; ;Философия
16790288; ;Социальная работа
16793897; ;русский язык
16794226; ;Лингвистика. Перевод и переводоведение
16796381; ;иностранные языки
16797730; ;Организация работы с молодежью
16823010; ;Инноватика
16840933; ;Лингвистика. Перевод и переводоведение
16883015; ;Социальная работа
16913131; ;Социология
16941765;https://vk.com/club16941765;немецкий
16953553; ;Философия
16957387; ;история
16969550; ;Лингвистика. Перевод и переводоведение
17004962; ;Философия
17032898; ;Лингвистика. Перевод и переводоведение
17034503;https://vk.com/club17034503;немецкий
17039535; ;Инноватика
17050132; ;Философия
17052243; ;геология
17063718; ;Природопользование
17089194; ;Физика
17111248; ;Природопользование
17111392; ;Физика
17154489; ;психология
17177714; ;Лингвистика. Перевод и переводоведение
17183142; ;Природопользование
17205538; ;Социальная работа
17224829; ;Организация работы с молодежью
17228532; ;Социальная работа
17257380; ;история
17274771;https://vk.com/club17274771;немецкий
17287022; ;Организация работы с молодежью
17309379; ;Природопользование
17341922; ;Лингвистика. Перевод и переводоведение
17346183; ;Природопользование
17393272; ;Природопользование
17412350; ;искусство
17414554;https://vk.com/club17414554;немецкий
17415928; ;Лингвистика. Перевод и переводоведение
17424065; ;Лингвистика. Перевод и переводоведение
17449509; ;Организация работы с молодежью
17459315; ;история
17479367; ;культурология
17486796;https://vk.com/club17486796;немецкий
17490407; ;геология
17527332; ;Организация работы с молодежью
17546563; ;Гидрометеорология
17559263; ;Лингвистика. Перевод и переводоведение
17577592; ;Лингвистика. Перевод и переводоведение
17671240; ;Философия
17673217; ;искусство
17718943; ;вуз
17719278; ;Лингвистика. Перевод и переводоведение
17751892;https://vk.com/club17751892;немецкий
17754467;https://vk.com/german.togliatti;немецкий
17762027; ;Природопользование
17788414; ;иностранные языки
17797372; ;Лингвистика. Перевод и переводоведение
17803514; ;Социальная работа
17831741; ;Организация работы с молодежью
17851844; ;Организация работы с молодежью
17881471; ;Организация работы с молодежью
17917015; ;Лингвистика. Перевод и переводоведение
17938182; ;Лингвистика. Перевод и переводоведение
17949440;https://vk.com/club17949440;немецкий
17955582; ;Организация работы с молодежью
17971281; ;Лингвистика. Перевод и переводоведение
17977135; ;Лингвистика. Перевод и переводоведение
17982665; ;Природопользование
18042735; ;культурология
18058865; ;искусство
18065656; ;Социальная работа
18076098; ;Организация работы с молодежью
18089779; ;Природопользование
18133481; ;история
18185435;https://vk.com/club18185435;немецкий
18223046; ;Организация работы с молодежью
18234652; ;Природопользование
18241578;https://vk.com/club18241578;немецкий
18251553; ;Политология
18266033; ;Социология
18271428; ;Организация работы с молодежью
18294640; ;Организация работы с молодежью
18306662; ;Гидрометеорология
18325753; ;Социология
18335384; ;иностранные языки
18369895; ;Социальная работа
18375452; ;Литературное творчество
18403315; ;вуз
18477997; ;Филология
18519047; ;Лингвистика. Перевод и переводоведение
18521505; ;Международные отношения
18538492; ;Лингвистика. Перевод и переводоведение
18633007; ;Лингвистика. Перевод и переводоведение
18652431; ;Литературное творчество
18661838; ;история
18685444; ;культурология
18695588; ;Социальная работа
18709228; ;Лингвистика. Перевод и переводоведение
18718592; ;Лингвистика. Перевод и переводоведение
18747804; ;Инноватика
18769961; ;Лингвистика. Перевод и переводоведение
18788636; ;Филология
18802286; ;Лингвистика. Перевод и переводоведение
18811009; ;Лингвистика. Перевод и переводоведение
18820693; ;Лингвистика. Перевод и переводоведение
18823941; ;издательское дело
18833211;https://vk.com/club18833211;немецкий
18850982; ;литература
18851653; ;Инноватика
18869348; ;химия
18876404; ;Социальная работа
18879883; ;геометрия
18899428; ;издательское дело
18923086; ;Социальная работа
18944994; ;Лингвистика. Перевод и переводоведение
18946310; ;геология
18947057; ;издательское дело
19011098; ;Инноватика
19012108; ;Философия
19016584; ;Лингвистика. Перевод и переводоведение
19034148; ;история
19049974; ;Международные отношения
19098598; ;Организация работы с молодежью
19130645; ;Организация работы с молодежью
19152997; ;Лингвистика. Перевод и переводоведение
19158889; ;геология
19174676; ;Лингвистика. Перевод и переводоведение
19190726; ;Социология
19191317; ;искусство
19208193; ;Лингвистика. Перевод и переводоведение
19220040; ;вуз
19222265; ;Социальная работа
19264640; ;Социальная работа
19275228; ;Лингвистика. Перевод и переводоведение
19285215;https://vk.com/club19285215;немецкий
19286740; ;Лингвистика. Перевод и переводоведение
19286919; ;Политология
19300645; ;Инноватика
19303848; ;Природопользование
19307722; ;Лингвистика. Перевод и переводоведение
19311180; ;Социальная работа
19314647; ;Философия
19328803; ;Лингвистика. Перевод и переводоведение
19328803;https://vk.com/club19328803;немецкий
19350277; ;Гидрометеорология
19355879; ;Филология
19380703; ;Социальная работа
19403395; ;Лингвистика. Перевод и переводоведение
19403868; ;Лингвистика. Перевод и переводоведение
19406093; ;техника и технологии
19423916; ;Лингвистика. Перевод и переводоведение
19466394; ;Филология
19471010; ;Лингвистика. Перевод и переводоведение
19499540; ;Филология
19508355; ;Социальная работа
19511382; ;Лингвистика. Перевод и переводоведение
19533191; ;Лингвистика. Перевод и переводоведение
19536163; ;Филология
19542789; ;Реклама и связи с общественностью
19593415; ;Философия
19615221; ;Философия
19630929; ;Философия
19641251; ;иностранные языки
19647522; ;Реклама и связи с общественностью
19699089; ;Филология
19724695; ;Лингвистика. Перевод и переводоведение
19725362; ;Филология
19726805; ;Социальная работа
19746377; ;Организация работы с молодежью
19771285; ;физика
19778718; ;Социальная работа
19786970; ;Социология
19791165; ;Лингвистика. Перевод и переводоведение
19802130; ;Социальная работа
19807374;https://vk.com/nemezkiy_deutsch_omsk;немецкий
19829726; ;Социология
19843704; ;Лингвистика. Перевод и переводоведение
19847818; ;Международные отношения
19848230;https://vk.com/club19848230;немецкий
19849205;https://vk.com/slzkemerovo;немецкий
19877842; ;учёба (курсы. программы. ЕГЭ)
19902418; ;Лингвистика. Перевод и переводоведение
19909572; ;Инноватика
19919306; ;Социальная работа
19933824; ;Социальная работа
19950054; ;Организация работы с молодежью
19960612; ;Физика
19976214; ;Социальная работа
19977825; ;Философия
19989619; ;Лингвистика. Перевод и переводоведение
19989728; ;Лингвистика. Перевод и переводоведение
19990085; ;Лингвистика. Перевод и переводоведение
19990396; ;Инноватика
20005105; ;Социальная работа
20059878;https://vk.com/club20059878;немецкий
20065996; ;Филология
20074605; ;издательское дело
20090757; ;техника и технологии
20124327; ;Лингвистика. Перевод и переводоведение
20128506; ;Организация работы с молодежью
20141957; ;Лингвистика. Перевод и переводоведение
20156609; ;Организация работы с молодежью
20170518; ;Управление качеством
20178522; ;Лингвистика. Перевод и переводоведение
20179762; ;история
20212406; ;Лингвистика. Перевод и переводоведение
20218706; ;Лингвистика. Перевод и переводоведение
20232616; ;Социальная работа
20236228; ;Филология
20240731; ;Филология
20250898; ;Лингвистика. Перевод и переводоведение
20251906; ;Социология
20260735; ;Лингвистика. Перевод и переводоведение
20266854; ;Социальная работа
20313220; ;Природопользование
20318254; ;Лингвистика. Перевод и переводоведение
20339359; ;Лингвистика. Перевод и переводоведение
20355979; ;Организация работы с молодежью
20361798; ;Социальная работа
20365007; ;Физика
20377752; ;Лингвистика. Перевод и переводоведение
20387054; ;вуз
20393607; ;культурология
20409616; ;Социология
20432994; ;Филология
20433503; ;Филология
20477148; ;Лингвистика. Перевод и переводоведение
20489145; ;Социальная работа
20507545; ;Социальная работа
20520279; ;Лингвистика. Перевод и переводоведение
20535929; ;Лингвистика. Перевод и переводоведение
20536922; ;Организация работы с молодежью
20573583; ;Социальная работа
20580191; ;Лингвистика. Перевод и переводоведение
20591965;https://vk.com/club20591965;немецкий
20596702; ;Лингвистика. Перевод и переводоведение
20610437; ;Организация работы с молодежью
20628473;https://vk.com/club20628473;немецкий
20655237; ;Политология
20671468; ;Организация работы с молодежью
20671643; ;Физика
20705049; ;Инноватика
20716662;https://vk.com/club20716662;немецкий
20718568; ;Лингвистика. Перевод и переводоведение
20719192; ;культурология
20729208; ;Социальная работа
20794022; ;Организация работы с молодежью
20804182; ;Лингвистика. Перевод и переводоведение
20809351;https://vk.com/club20809351;немецкий
20829346; ;Социальная работа
20829944; ;Философия
20836330; ;Филология
20872444; ;Социальная работа
20916014; ;Лингвистика. Перевод и переводоведение
20944771; ;Лингвистика. Перевод и переводоведение
20954938; ;Философия
20964515; ;Социальная работа
20976605; ;Литературное творчество
20979636;https://vk.com/club20979636;немецкий
20980952; ;Социальная работа
20981113; ;вуз
20984492; ;Литературное творчество
21072321; ;Лингвистика. Перевод и переводоведение
21091419; ;Философия
21092922; ;Физика
21148953; ;Лингвистика. Перевод и переводоведение
21165428; ;Социальная работа
21165452; ;Социальная работа
21175462; ;история
21186361; ;Лингвистика. Перевод и переводоведение
21201597; ;Лингвистика. Перевод и переводоведение
21217423; ;Реклама и связи с общественностью
21219444; ;Организация работы с молодежью
21245411; ;Филология
21245447; ;Природопользование
21261124; ;Организация работы с молодежью
21269516; ;Социальная работа
21329951; ;история
21385595; ;Лингвистика. Перевод и переводоведение
21396281; ;Лингвистика. Перевод и переводоведение
21397398; ;Социология
21408500; ;Организация работы с молодежью
21422686; ;техника и технологии
21443117; ;Организация работы с молодежью
21451227; ;Организация работы с молодежью
21475086;https://vk.com/club21475086;немецкий
21478876;https://vk.com/deutschmitdareine;немецкий
21522210; ;Организация работы с молодежью
21556769; ;Физика
21560606; ;Организация работы с молодежью
21564117; ;Реклама и связи с общественностью
21567392; ;Инноватика
21637033; ;Социальная работа
21640168; ;история
21690850; ;Социология
21704876; ;Лингвистика. Перевод и переводоведение
21716059; ;Лингвистика. Перевод и переводоведение
21726927; ;Инноватика
21736650;https://vk.com/deutsch.bigwig;немецкий
21742363;https://vk.com/deutsch_wolgograd;немецкий
21752246; ;Международные отношения
21767320; ;информатика
21796030; ;Организация работы с молодежью
21819676; ;Природопользование
21821724; ;Философия
21826479; ;Лингвистика. Перевод и переводоведение
21947056; ;Социальная работа
21952278; ;Социальная работа
21957497;https://vk.com/club21957497;немецкий
21961251; ;Природопользование
21965622; ;Международные отношения
21977171; ;учёба (курсы. программы. ЕГЭ)
21983702; ;искусство
22029425; ;Реклама и связи с общественностью
22066702; ;Организация работы с молодежью
22087765; ;Физика
22113379; ;Социальная работа
22122847; ;вуз
22133074; ;Лингвистика. Перевод и переводоведение
22134770; ;Лингвистика. Перевод и переводоведение
22149590; ;Лингвистика. Перевод и переводоведение
22158956; ;Инноватика
22164319;https://vk.com/club22164319;немецкий
22173132; ;Организация работы с молодежью
22177964; ;Социальная работа
22199681; ;Организация работы с молодежью
22225725; ;Социальная работа
22274217; ;Природопользование
22307383; ;Лингвистика. Перевод и переводоведение
22307411; ;Лингвистика. Перевод и переводоведение
22307950; ;история
22337583; ;Политология
22376519; ;Социальная работа
22386204; ;учёба (курсы. программы. ЕГЭ)
22484217; ;Организация работы с молодежью
22491930; ;Социальная работа
22518267; ;Лингвистика. Перевод и переводоведение
22560554; ;Социальная работа
22590435; ;искусство
22607685; ;Лингвистика. Перевод и переводоведение
22615693; ;геология
22628042; ;Организация работы с молодежью
22628997; ;иностранные языки
22628997;https://vk.com/startdeutsch;немецкий
22629421; ;химия
22646401; ;Организация работы с молодежью
22660156; ;учёба (курсы. программы. ЕГЭ)
22721306; ;Лингвистика. Перевод и переводоведение
22734051; ;техника и технологии
22783557; ;Социальная работа
22791359; ;литература
22828358; ;Философия
22840334; ;Лингвистика. Перевод и переводоведение
22845435; ;философия
22874124; ;учёба (курсы. программы. ЕГЭ)
22882113; ;Фундаментальная и прикладная лингвистика
22892606; ;физика
22903082; ;Лингвистика. Перевод и переводоведение
22903147;https://vk.com/club22903147;немецкий
22918236; ;Лингвистика. Перевод и переводоведение
22918262; ;Лингвистика. Перевод и переводоведение
22918354; ;геология
22957081; ;техника и технологии
22992818; ;Филология
23007473; ;Филология
23008537; ;Природопользование
23018209; ;Лингвистика. Перевод и переводоведение
23054316; ;Лингвистика. Перевод и переводоведение
23056823; ;Лингвистика. Перевод и переводоведение
23065467; ;литература
23084657; ;Инноватика
23098070; ;Лингвистика. Перевод и переводоведение
23108001; ;Организация работы с молодежью
23110672; ;Организация работы с молодежью
23115669; ;Социальная работа
23126728; ;Лингвистика. Перевод и переводоведение
23128261; ;Литературное творчество
23130272; ;Организация работы с молодежью
23137116; ;Лингвистика. Перевод и переводоведение
23143938; ;Литературное творчество
23149888; ;Лингвистика. Перевод и переводоведение
23153908; ;культурология
23163510; ;психология
23174055; ;Лингвистика. Перевод и переводоведение
23174180; ;Природопользование
23224608; ;психология
23226749; ;Филология
23240998; ;обществознание
23290442; ;Организация работы с молодежью
23293778;https://vk.com/club23293778;немецкий
23294052; ;Лингвистика. Перевод и переводоведение
23297475; ;геология
23344120; ;литература
23345588; ;Организация работы с молодежью
23393957; ;Лингвистика. Перевод и переводоведение
23401617; ;Лингвистика. Перевод и переводоведение
23483577; ;Лингвистика. Перевод и переводоведение
23485253; ;иностранные языки
23485589; ;Организация работы с молодежью
23486475; ;обществознание
23508600; ;психология
23510629; ;Лингвистика. Перевод и переводоведение
23516964; ;Лингвистика. Перевод и переводоведение
23517259; ;Реклама и связи с общественностью
23553134; ;техника и технологии
23558668; ;Лингвистика. Перевод и переводоведение
23585594; ;Организация работы с молодежью
23611958; ;психология
23619452; ;Социальная работа
23632217;https://vk.com/club23632217;немецкий
23647860; ;иностранные языки
23658973; ;Философия
23696820; ;культура
23722272; ;Философия
23728523; ;Социология
23731078;https://vk.com/repetitorgordienko;немецкий
23740764; ;химия
23769623; ;Организация работы с молодежью
23778827; ;культура
23784276; ;Философия
23801500; ;учёба (курсы. программы. ЕГЭ)
23819964; ;культурология
23846276; ;Природопользование
23847196; ;Социальная работа
23851641; ;Филология
23858548; ;Политология
23859803; ;культура
23872332; ;искусство
23879615; ;Социальная работа
23910745; ;Филология
23911141; ;Политология
23943827;https://vk.com/club23943827;немецкий
23946435; ;Международные отношения
23946969; ;учёба (курсы. программы. ЕГЭ)
23955395; ;психология
23959537; ;Филология
23974705; ;философия
23984947; ;история
23988053;https://vk.com/germandeutsch;немецкий
23995411; ;Лингвистика. Перевод и переводоведение
24030914;https://vk.com/german_aperitif;немецкий
24037814; ;Лингвистика. Перевод и переводоведение
24051341;https://vk.com/club24051341;немецкий
24058178; ;Организация работы с молодежью
24062935; ;Политология
24091931; ;Организация работы с молодежью
24099752;https://vk.com/club24099752;немецкий
24104554; ;Социология
24107222; ;Лингвистика. Перевод и переводоведение
24112719; ;Социология
24119794; ;Лингвистика. Перевод и переводоведение
24120867; ;Лингвистика. Перевод и переводоведение
24121662; ;Филология
24130024; ;психология
24130440; ;Политология
24143341; ;издательское дело
24167475; ;Природопользование
24196207; ;техника и технологии
24232040; ;Социология
24263942; ;литература
24266220; ;Лингвистика. Перевод и переводоведение
24276386; ;издательское дело
24310913; ;Гидрометеорология
24311422; ;Социальная работа
24351142; ;психология
24369535; ;Филология
24376983;https://vk.com/club24376983;немецкий
24384059; ;учёба (курсы. программы. ЕГЭ)
24392991; ;Организация работы с молодежью
24393939; ;Организация работы с молодежью
24455060; ;иностранные языки
24459494; ;Организация работы с молодежью
24462097; ;искусство
24467903;https://vk.com/club24467903;немецкий
24471977; ;Лингвистика. Перевод и переводоведение
24482081; ;искусство
24491494; ;русский язык
24502885; ;Социальная работа
24506740;https://vk.com/club24506740;немецкий
24522888; ;Филология
24553480; ;Управление качеством
24596006; ;история
24616323; ;Организация работы с молодежью
24692859; ;Лингвистика. Перевод и переводоведение
24705008; ;Социальная работа
24708716; ;Филология
24714276; ;литература
24732375; ;обществознание
24749772; ;Социальная работа
24768287; ;Лингвистика. Перевод и переводоведение
24769595; ;Социальная работа
24795430; ;Социальная работа
24795587; ;учёба (курсы. программы. ЕГЭ)
24851324; ;Лингвистика. Перевод и переводоведение
24852191; ;Социальная работа
24854656; ;Инноватика
24865040; ;учёба (курсы. программы. ЕГЭ)
24868050; ;Организация работы с молодежью
24872006; ;Социальная работа
24872982; ;Филология
24873436; ;Политология
24882909; ;Философия
24890880; ;Социальная работа
24902722; ;Международные отношения
24903310; ;Инноватика
24923857; ;Социальная работа
24941481; ;геология
24946305; ;издательское дело
24952183; ;Лингвистика. Перевод и переводоведение
24973622; ;Социальная работа
24993077; ;Организация работы с молодежью
25023515; ;иностранные языки
25029044; ;искусство
25039415; ;учёба (курсы. программы. ЕГЭ)
25095781; ;искусство
25106701; ;обществознание
25121548; ;Литературное творчество
25139024; ;Социальная работа
25139730; ;Социальная работа
25145570; ;Политология
25153026; ;Филология
25153764; ;иностранные языки
25156647; ;культура
25182597; ;Социология
25189118; ;история
25202791; ;биология
25214183; ;Лингвистика. Перевод и переводоведение
25216719; ;Социология
25220102; ;Лингвистика. Перевод и переводоведение
25293054; ;иностранные языки
25297098; ;Организация работы с молодежью
25306843; ;литература
25313366; ;Природопользование
25327468; ;Лингвистика. Перевод и переводоведение
25329717; ;Социальная работа
25330456; ;литература
25336231; ;психология
25342341; ;литература
25343575; ;искусство
25391361; ;Социальная работа
25394730; ;геология
25397542; ;искусство
25446333; ;Социальная работа
25458681; ;Социальная работа
25474287; ;геология
25487935; ;Филология
25493505; ;Организация работы с молодежью
25501336; ;Философия
25533848; ;литература
25563529; ;Политология
25567610; ;Социология
25597732; ;Социальная работа
25609688; ;Социология
25609831; ;Лингвистика. Перевод и переводоведение
25616552; ;Социальная работа
25621149; ;Социальная работа
25653339; ;Философия
25667300; ;Социальная работа
25681162;https://vk.com/funnygerman;немецкий
25694332;https://vk.com/sprechen;немецкий
25731818; ;Философия
25734345; ;Социальная работа
25747665; ;учёба (курсы. программы. ЕГЭ)
25749798; ;Социальная работа
25766646; ;Организация работы с молодежью
25783028; ;история
25794560; ;Филология
25808151; ;Философия
25813425; ;искусство
25827901; ;Организация работы с молодежью
25851393; ;Социология
25869828; ;Природопользование
25876439; ;культурология
25884837; ;информатика
25947829; ;Лингвистика. Перевод и переводоведение
25951413; ;Организация работы с молодежью
25967392; ;Политология
25969261; ;Лингвистика. Перевод и переводоведение
25984647; ;Лингвистика. Перевод и переводоведение
25992993;https://vk.com/club25992993;немецкий
26006288; ;Природопользование
26020005; ;Физика
26035881; ;Филология
26036230; ;культурология
26066699; ;Реклама и связи с общественностью
26068554; ;Философия
26078769;https://vk.com/club26078769;немецкий
26092733; ;Гидрометеорология
26099662; ;культурология
26104478; ;Лингвистика. Перевод и переводоведение
26135018; ;Литературное творчество
26136450; ;литература
26139002; ;Лингвистика. Перевод и переводоведение
26158629; ;Политология
26170520; ;психология
26185420; ;Лингвистика. Перевод и переводоведение
26188591; ;Социальная работа
26207549; ;Лингвистика. Перевод и переводоведение
26225629; ;Инноватика
26228271; ;Организация работы с молодежью
26244069; ;история
26254450; ;Гидрометеорология
26274016; ;Организация работы с молодежью
26276250; ;Филология
26283247; ;Философия
26390458; ;Гидрометеорология
26408923; ;литература
26424170; ;издательское дело
26425923; ;Лингвистика. Перевод и переводоведение
26446956; ;Лингвистика. Перевод и переводоведение
26458789; ;Социальная работа
26477733; ;геология
26478327; ;Социальная работа
26486617; ;Организация работы с молодежью
26488304; ;Филология
26518371; ;Гидрометеорология
26555975; ;вуз
26561129; ;Социальная работа
26562770;https://vk.com/sosolala;немецкий
26566316; ;геология
26580232; ;Организация работы с молодежью
26586376; ;Международные отношения
26611087; ;Социальная работа
26612967; ;Философия
26615038; ;Политология
26629831; ;Социальная работа
26630423; ;Лингвистика. Перевод и переводоведение
26633001; ;Социальная работа
26641164; ;литература
26669044; ;техника и технологии
26674573; ;Лингвистика. Перевод и переводоведение
26703079; ;Социология
26720091; ;Организация работы с молодежью
26723200; ;Лингвистика. Перевод и переводоведение
26736219; ;Природопользование
26765032; ;Филология
26767846; ;Организация работы с молодежью
26801602; ;Гидрометеорология
26819336; ;Филология
26838939;https://vk.com/deutscheffekt2;немецкий
26841281; ;литература
26859542;https://vk.com/deutschesleben;немецкий
26868122;https://vk.com/club26868122;немецкий
26909335; ;Природопользование
26943670; ;Лингвистика. Перевод и переводоведение
26976942; ;психология
26983334; ;иностранные языки
27001137; ;Социология
27028053; ;Лингвистика. Перевод и переводоведение
27040481; ;Международные отношения
27066998; ;Лингвистика. Перевод и переводоведение
27089312; ;Социальная работа
27125867; ;Природопользование
27166718; ;Социальная работа
27186152; ;Социальная работа
27190516; ;Лингвистика. Перевод и переводоведение
27211409; ;иностранные языки
27211409;https://vk.com/deutschonline;немецкий
27246021; ;история
27248991; ;Социальная работа
27286860; ;Социальная работа
27294599; ;Лингвистика. Перевод и переводоведение
27301818; ;психология
27315151; ;Физика
27316115; ;Философия
27360139; ;обществознание
27365756; ;Лингвистика. Перевод и переводоведение
27367360; ;Лингвистика. Перевод и переводоведение
27385220; ;Лингвистика. Перевод и переводоведение
27406822; ;Лингвистика. Перевод и переводоведение
27409655; ;Лингвистика. Перевод и переводоведение
27411165; ;Природопользование
27411642; ;Политология
27434830; ;Инноватика
27451092; ;Социальная работа
